id,cuisine,name,review_count,rate,recommended
ihd2cISx6muy6bKVPhA4cg,british,Queensyard,44,3.5,0
R3gSQGB3aEmVpwbKIgOPqg,italian,Fabio Cucina Italiana,256,4.5,0
t_IXO90SSJz4pt5GLD2lTA,british,Playwright Celtic Pub,336,3.0,0
kS04TICXd1-0iZ4rgEWmvQ,italian,Gabriel's Bar & Restaurant,152,4.0,0
q2D80--iDkSwf_OKsS-jdA,mexican,La Pulperia UES,660,4.0,0
zo4JHfD2nWPUiqgsgDOaHQ,italian,Rao's,138,4.5,0
bKXnm2k44mSdU0fP69lY-g,thailand,Szechuan Mountain House,263,4.0,0
1-QgkACd4atRtc4AOGWz_Q,mexican,Tacos Y Jugos Genesis,99,4.5,0
_yWKwNjynMD93fe339j9Wg,thailand,MoCA Asian Bistro,479,3.5,0
n_NIY1KTi-R5DPkduEUKIw,italian,Ovest Pizzoteca by Luzzo's,490,4.0,0
pr_CLSHRCs2lWADPOKKxcw,italian,Pasta Dal Cuore,216,4.0,0
NUi84uNaFW2LUNZ3oEai1Q,mexican,The 99 Cent Taco Truck,5,5.0,0
vSkCDRWX6VvP4PJHHFgoDw,chinese,New King Wok Restaurant,11,3.5,0
VLU_pUKzdAPSr_dBAFZEfQ,mexican,Girasoles Mexican Cuisine,33,4.5,0
8qBy2-x0i9P7eigcwIGuQA,american,Latham House,315,4.0,0
MCnexHfsclcOpLHS4_2U0A,italian,San Carlo Osteria Piemonte,169,4.5,0
KrJ6m_TkxBAPPSNH-G7rvQ,japanese,U-gu,109,4.5,0
9M5AX_NthLQADRCcspua7Q,british,Delicatessen,1139,3.5,0
pwzLpR9ys1NkE3ppjT88MQ,italian,Pietro Nolita,390,3.0,0
mmJ72_R1HvpSz6a3l7jYnA,italian,Tiramisu,170,3.5,0
xymU2HPO_euz1Ss1AE9Fyw,american,ZZ's Clam Bar,94,4.5,0
PkA0eLD1AZ0voGAmUSG9mg,chinese,New Wong Rest,41,3.5,0
IPrNgaXjtEJrb8vWA3si1g,british,Bar Great Harry,198,4.0,0
I3_4xi2YNywn8-SKefQDjg,chinese,Yang's Chinese Food,2,2.5,0
l7OsDvMOO3ji3fg0nT0QzA,italian,Tony's Di Napoli,598,4.0,0
Zs-IWJ6vpGK3GcmFrBecXQ,italian,Aroma Trattoria,5,4.0,0
fL-JDsQ2I_MT7SpwfyHRFg,italian,The Meatball Shop,645,3.5,0
mbsMhE448VL0vmuQL1IyiA,mexican,Don Nico's,135,4.0,0
X0IWYIpyp-eeD783EqVGWw,mexican,Oxido,213,4.0,0
uV6RoExPgXY1LVEv94nxKw,mexican,El Jalapenos,11,3.5,0
Ww3aAPf0sA5ygAXu2qV1ZQ,japanese,Taiki,56,4.5,0
I66F8wR77s4v4pX4OUHXEw,japanese,Jungo Sushi,25,4.0,0
5sTcJ4QDxE8ieVz2dLpjtQ,american,OLMA Restaurant & Bar,110,4.0,0
lt3Leywt1pzy23OzDqYRVA,chinese,XO Taste,189,3.0,0
0L03onqNwxWLrbb_FCK79A,thailand,SriPraPhai Thai Restaurant,2236,4.0,0
97AU6OCsvq-Hec7VDa6dEw,japanese,Cafe Kyoto,1,5.0,0
lwPVHZJBjQbhR7gQ2rhpNw,japanese,Go! Go! Curry!,77,4.0,0
MYPes7EWP5aLiVG1Z_9eFQ,chinese,Jing Fong,150,3.0,0
lZy5TNhzgG53zEjK1N1w1w,chinese,No.1 Chinese Restaurant,57,2.5,0
_CcEaSKTpzZIczrRzCRAPQ,chinese,Hong Kong Taste,57,4.0,0
UtyDjJSV2TYifsPhlHn_7Q,italian,Sal's Little Italy,277,3.5,0
vdrHSnRc1X2pJiLJuiOfGA,american,Toad Hall,94,4.0,0
Dv28TvKBh_8i6W02uAaMKw,japanese,Samurai Papa BS,135,4.0,0
-wgk4_aG8U94UOvllJSsPA,chinese,Ai Zhen Foo Chow Restaurant,4,3.5,0
h--B7M-Sfs1Y8hhlPay0Qw,american,My Belly's Playlist,54,4.0,0
bV_RI0zlJkq3XWS7FGmOzg,american,Dig Inn,132,4.0,0
44SY464xDHbvOcjDzRbKkQ,japanese,Ippudo NY,9699,4.0,0
hkeMbvsLVrVgdpU_XRDvRA,american,STATE Grill and Bar,123,4.0,0
pGr5QuQU7Ur5GHLvXbT8bw,italian,Paulie Gee's,1156,4.5,0
n-JSnKZcF1Bs-RPcIlb0qw,american,Elephant & Castle,519,4.0,0
6ZZUTGtH25tLN1SiM029ig,thailand,Yum Yum Too,420,3.5,0
CZAio2nkMzsEyYlZOK4zrQ,british,The Globe,210,3.5,0
ntkrxOSYT5VtTL4Z5jmmeA,thailand,Ground Central,579,4.0,0
AeLz0uoZH3hxmkcXlwUIGg,chinese,Yip's,98,3.5,0
4AWGPR2F2KiTILhg9IVAZQ,italian,LDV Hospitality,1,5.0,0
iAPzEPCJR14VfKZAKRL2OA,thailand,Sapphire Thai,99,4.0,0
Oyo1aojLt5Q6FXBNjidVeQ,british,An Beal Bocht Cafe,117,4.0,0
f-WgMe3tJWlawXNDQOR11g,japanese,Boil Boil Ramen,8,3.0,0
9DceMTrjyVqBgQRqgR6GWw,thailand,Red Bamboo,1635,4.0,0
oI-7XNSVyM0T82LyIGLIxw,japanese,Sayori Japanese Restaurant,40,4.0,0
dLYFNYqSw2L148bTJbwmiw,italian,Bella Vita Pizzeria & Trattoria,518,3.0,0
DOa_Hm5HHT99GOvlhbydaQ,chinese,Le Sia,182,4.0,0
BEuZGvNlbM4tXq7YICyM6w,chinese,LuAnne's Wild Ginger All-Asian Vegan,623,4.0,1
Cm_knZN7W1MaFEp8MkBBSA,italian,Tramonti La Pizza,92,4.5,0
EvLkJaWEXTZ8QNBrxOhDsA,thailand,Bunker,671,4.0,0
Bh0Rxd4Yi21luny0S95GaQ,japanese,Ceetay,295,4.0,0
sTu5z5HUcIYykg97HHj8xA,mexican,El Centro,791,4.0,0
VWErTDzcg23iiohqyc1AQQ,italian,Rossopomodoro,211,4.0,0
zJ6-ZCrtJA943nsVl2l8gQ,thailand,Thai Cuisine,41,3.5,0
8Gg_SoA5TA7pLNB-xuPhPw,mexican,Mexikosher,71,3.5,0
ei_lqYcPN09_mxR4nPZcVg,british,O'Keefe's Bar & Grill,173,3.5,0
Clumryf360iOnwpZ2ML8aw,japanese,Sushi You,251,4.0,0
8XtfUcP_GXypdVZSJCN0tQ,mexican,Fiesta Hut,95,3.5,0
77llOAEwInvK-oC2AHZ4nQ,italian,Coppola's East,291,3.5,0
SdszVJsDzwV4c3ayuA6BWQ,japanese,Sakura 7,113,4.0,0
KJTTqIxuB0BEsYxLaYyAZw,japanese,Tonkatsu Matsunoya,325,4.0,0
0vSAR3Ym2fuehBvHSZyqIQ,japanese,Koi Restaurant,723,3.5,0
3Ofho8rTUhqT66s_qsqJqg,mexican,The Churro Man,3,4.5,0
X8Hl9OezX-Yr9Jir3fsF7g,italian,Posto,581,4.0,0
8iSU_z2JkjjUEjm-Ur470w,japanese,Nippori,761,4.0,0
H-EZ1g_3M8oNHctGjnddwQ,mexican,Taqueria Viva Mexico Kitchen Cafe,301,4.0,0
SXEnbcwgIcueFdvWtkAW-g,american,Harlem Hookah,242,3.0,0
zwOAiVT4pAmpNGXzj-t5MA,italian,Lilia,630,4.0,0
B7dR05bIWJ6qgUYk5jvzYQ,chinese,Yi Zhang Fishball,7,4.0,0
gJg_Gh2lqrCprDzR6ZP9QQ,italian,Bar314,42,4.5,0
1raNn0l3I4H9PcAJce69Sw,mexican,Sojourn,570,4.0,0
yXwzpfdsDQqg9k5odYonFw,italian,Bricco Ristorante Italiano,128,3.5,0
m1Z8ZJjY1cVRJYlx06-Ihw,british,United Club,237,2.5,0
siWkEWRj6ipcMMY5EGWPrQ,chinese,Number 1 Chinese Restaurant,6,3.5,0
IRQmUno4GQMvEDifCXO-cw,chinese,China Place,44,2.0,0
hKdvsbuQRtjajWYwjaoOQw,british,Tavern on the Green,1218,3.5,0
7OMGEtFWT6sdd9TVuoGqJQ,japanese,Okonomi,415,4.5,0
27ASh8-hTL5jp5d_WQGHxw,japanese,Ten Japanese Cuisine,229,4.0,0
YuzOnNDfRKixNJiaVy5Baw,italian,Roberta's Pizza,177,4.0,0
Wx6lMnEh7dCmX-9PQF1Ifw,mexican,Toloache 50,1756,4.0,0
mSMnbGdBVMa09bX5FI0M-A,chinese,NuNoodle,121,4.0,0
La0m0JQirzld8XSyyf37tg,british,Barcelona Bar,408,4.0,0
JXCiSk6ZbczHXZ9kfBEsOA,japanese,1st Ave Gourmet,40,3.0,0
Jy7htqnnxlKB2vZO42_-aw,chinese,Ding Szechuan and Hot Pot Restaurant,167,3.5,0
PQSrlPW8BGZr8AsgCxVcWQ,chinese,Weng Garden,11,3.5,0
qNmHq3ST2bBinAN-TatwSg,japanese,Mirakuya Japanese Cuisine,35,3.5,0
rupPZLhd0oRSAmVDaeYaGA,italian,Bocca di Bacco Hell's Kitchen,619,3.5,0
_WVqaEFtX7KqCtqFQ1uVAA,american,McHale's Bar & Grill,203,3.5,0
er4E7VCjDo0xE_IPu5o6Ig,thailand,Pongsri Thai Restaurant,483,3.5,0
_MwxN8ai-KUfLIG7_cPCUg,mexican,Taco Bell Cantina,12,3.0,0
2VQDEQuK3xLFNktPBIpmuQ,chinese,New Aroma Chinese Restaurant,29,3.5,0
bJdS98j_HTfyg-xUlu6V5A,american,Dark Horse,382,4.0,0
0W0m68TNPbodGCA3PhIB4w,mexican,The Black Ant,486,4.0,0
-7mvJpV-gmOCT0HFNOhMNA,mexican,The Brothers Cafe,87,4.5,0
Eqz2pL3xHnr_72fxDXa2IQ,japanese,Pokebab,44,4.5,0
AUifp6IDKzmorCM6vY2fug,italian,Pepe Giallo,564,4.0,0
DCTWsTYqkbwJ-pFCIwmHew,american,Gleason's Tavern,116,4.0,0
j6fSechU9HxzbnK-kjQx1Q,italian,San Matteo Pizza and Espresso Bar,460,4.0,0
MIaM6XD8nW-y89GaXxs-pw,mexican,Yolanda's Tamales,39,5.0,0
r-izNItUH4ugnFodUOZX2A,american,International Wings Factory,396,4.5,0
WJIU2Cu6i6-9n-ZUE5rEQA,mexican,Sabor A Mexico Taqueria,89,3.5,0
n9NAUB6ivkk45bUz3nm2AA,mexican,Grito Mexican Grill,155,4.0,0
ueL0t_7Yu_ev2RrWK9dgDA,mexican,Tacombi - Empire State Building,98,4.0,0
qrcu1K6f8WGMODdq_A8unw,italian,Volare Restaurant,121,4.5,0
xGoSAOhQBNdJMJmPn7CMDQ,mexican,Mexicue,412,3.5,0
aB_hjjhrHmdSn4Uy9_kiCA,british,Tigin Irish Pub,150,2.5,0
2kPGo5wA33eBJj-OzA96tQ,mexican,Bar San Miguel,124,4.0,0
jy6AHLVJ7cVJZ4Fl_ds3Qg,mexican,Los Tres Chiflados,73,4.0,0
S_2XkMG-bpNfb0gTKZdvkw,thailand,Yummy Tummy Asian Bistro,95,4.0,0
bdKc4CSJPv-XLgxVwrtPrg,italian,Forlini's Restaurant,372,4.5,0
E1fFQqXuO2Ido9hGDmTbDg,chinese,Good Luck Chinese Restaurant,10,4.5,0
hLXOnp4TB7M0VllhqeqBJQ,mexican,Tacos y Quesadillas Mexicanos,41,4.0,0
jKDXlyPG-2rmcp9Ej6jPLA,thailand,Living Thai,29,4.0,0
lbZqfX4vvCr1aMLuEey3Ag,chinese,Chang Heng,16,3.5,0
nrwOQSXoRXfAYhkdjiUk8g,mexican,Toro Loco,118,4.0,0
9TnAjeamy5pnpCQzrEZ_ag,british,The Late Late,114,3.5,0
B2oGaiGoepz1tmL288oVfg,mexican,La perla de ulua restaurant,1,5.0,0
v0opDMezc6pKgdfR22KUnQ,chinese,Da Tang Szechuan,49,4.5,0
ZYWwYSXWyDlVYIjPgXmIQA,chinese,East Garden,42,3.0,0
Xst2vGND8hy44VOmbLG3kQ,thailand,Pa De Thai Restaurant,237,3.5,0
SRLrnScmDyJpS28wvWeJNQ,mexican,El Cocotero,519,4.0,0
4RK8BaFsBkfpUDSEkQ54gA,japanese,ANA Ramen,28,3.5,0
UTzACyFayWbmg19iqrXFXA,american,Boilermaker,222,4.0,0
zoecS39PRpV9HhT1QYXQLQ,american,Vanguard Wine Bar,70,4.0,0
bcqTacyE-0XDaZYG_xbTBQ,chinese,The Tang,297,4.0,0
tlUC-CIMJMpwGGFvidF-4A,american,East Village,1,5.0,0
OICgilPNwolv00z7d1Y37w,mexican,Charritos Midtown,72,2.5,0
bF38ob3wxacTztdQLRS-Sg,thailand,Tung Thong 181,61,4.0,0
4SaJcfBNmlPng0ry1FCbRQ,american,The Row Harlem,23,4.5,0
TPN2at7fMDHxeGYuQdQZVA,mexican,Homemade Taqueria,259,4.0,0
Q_rT0lwuW8rJ6kGBYxPWkw,japanese,Asea Fusion Modern Asian Bistro,231,4.0,0
vC5XPdWzKa-c8iUQlUwEUQ,mexican,Orale Mexican Kitchen,64,4.0,0
p4W_z-zh96LHEAtQ8LRSVQ,japanese,Shinagawa,17,5.0,0
qU3ejLMndurKQTkM01gutg,japanese,Zuma,561,3.5,0
fa5a7jksUak7yleWLWMigg,chinese,Joe’s Steam Rice Roll,80,4.0,0
DH6vM_NdIN5q-xfiHnJ3mA,chinese,Red Bowl,248,3.5,0
7rTl_d-dqlK5dGG31ogSBg,chinese,Nanking,318,4.0,0
XPuCR_UaPliuNQMzU2pNlQ,italian,Olive Garden Italian Restaurant,620,3.0,0
0YE7vfpxTAiWvis8kpFGYw,japanese,New York Roll'n Katsu,2,3.0,0
3BYgbjo8MtaIyLZMdTxrOQ,japanese,Geisha Sushi,338,4.0,0
S1yH5vdJh2L2UIb7zJ2OHg,japanese,Mito Asian Fusion,310,4.5,0
jEkqVhK6lSfTR6Hw564CDw,american,Farm to Burger,18,4.0,0
3ik-lT8Pu7PAc_04af1J0w,chinese,Ginger Root Vegan,98,4.0,0
tJxAlyeT5PRbUIyJ2wsv-A,italian,Bamonte's,313,4.0,0
uazg6WhYVOw3jhWCG_MDBg,thailand,Sup Thai Kitchen,78,4.5,0
Q1_UvNyONsaVS_VC1mD9Dw,italian,Osteria Cotta,757,4.0,0
bgxUUa_oI67p-eb2-oAKDA,italian,CAFÉ MEDI,232,3.5,0
xeC9vn3dxVVzAMR_aFwfXg,italian,IL Brigante,342,4.0,0
SZQqAil4kuXhNCLR7_6khg,thailand,Playground Bar & Bistro And Taitoon Thai Karaoke,166,4.0,0
rc6gHnD6hdaf1ZV9fzGRaQ,american,Fields Good Chicken,109,4.0,0
7erFgHiQmw7ZJfVPmOjeeA,chinese,M Shanghai Bistro & Garden,412,3.5,0
zuD-iB7hV_dnf_JzBk_DCQ,japanese,Juku,96,4.0,0
kKRzPQD6XF5Nx3pX2R8NIw,mexican,Chinelos II,65,3.5,0
BZcG-xN3DCxlfhckBZYeuw,mexican,Pio Pio 7,778,4.0,0
hzPBADaUBQEL30MGrvKsww,italian,Il Tinello Ristorante Italiano,241,4.5,0
YY-qRDgWpHM4Rf7PZ2zwmw,chinese,Little Tong Noodle Shop,54,4.0,0
SMGsYvfRNIlJc8ZgUjXQow,british,Mac Menamin's Pub,9,2.0,0
j10m0W_qwZ4QoIqYcUMKNg,american,Foley's NY,236,4.0,0
lWRewIKhKFzwY_mszFV2CA,british,The House of Brews,215,4.0,0
IdHZfmpp8MmQ4_KZL2qXbg,chinese,MAKIINNY,6,5.0,0
ItZ8CzZAGXGjB8_9HxDIXg,chinese,Grand Sichuan Eastern,107,3.0,0
V96YbhzyAGsDByRrCWpBZA,japanese,Haru Sushi,349,3.0,0
Vs-3byrsBYwd_Cnfl0CyFw,american,Bubby's Tribeca,1260,3.5,0
HD0e3eHwv573qHZOJJitWg,italian,Aurora Soho,421,4.0,0
BP0Uujyof1WKGkLuPbTLKQ,italian,Grotta Azzurra Restaurant,470,3.0,0
qtRPV9YANKcXU3OzcUUokw,thailand,River Thai Food,160,4.0,0
mbkBCEx8mgw9Qroo7xywPg,american,The Mean Fiddler,461,4.0,0
y64lCrHGTsrRuDmhoUA0nw,american,Niall's,120,4.0,0
7F9wHVknF_UW4OFVUDxtZQ,chinese,Amber Kips Bay,270,3.5,0
6ByP77RSnZRZyLfAZOaWHQ,british,The Gate,207,3.5,0
Zjdtcex73QIz2_MvEvDrFQ,japanese,MakiMaki,122,4.5,0
xD9EBKPYwBpjuIIXg4Z0Qg,mexican,Freshco Burrito Taco,9,2.5,0
ud5ZnsGKFsgw0KErntD2lA,chinese,Hoy Wong Restaurant,111,3.0,0
YMHxv6VFriKz1KevVXl0Cw,british,Gallow Green,720,3.5,0
TUpKY3rsYnrYHkbuD46bxg,chinese,Hua Rong Chinese Restaurant,28,3.0,0
d7LM2UaxRQachlWhZGP_tg,italian,Casa Bella Restaurant,421,3.0,0
LTi4_wcCVmqQeJ_jgTEbOQ,italian,Emporio,718,4.0,0
snJZrvebNxanqMmWPhqndg,japanese,Sashimi Express II,51,4.5,0
g8i7ZoTri1fUGkaIM6fP9A,japanese,Souen,306,3.5,0
0U8gOnAAVEDzVtXy8x2mbg,japanese,The Sea Grill,345,4.0,0
XKtxfym5V7XWYk5AFgjx_Q,mexican,Molcajetes,2,5.0,0
-OixbLnFLCzQclxCSbUQ8w,chinese,Up Thai,1958,4.5,1
e7krRmyE5upHv2gsEOdR8w,mexican,Mayahuel Mariposa,590,4.0,0
Kz7hn14j6KXf_gYeC99rUg,italian,i Trulli,335,3.5,0
LDScBEu3splSQlhGBEH2hg,chinese,Bao by Kaya,139,4.0,0
A-ert0jDRBfku9ogyW_mEg,chinese,Spice Symphony,346,4.5,0
8sEsztmhQe1KuMt32hvKcg,american,George's New York,349,3.0,0
AFt1Qcec4_JNr6PWpkRYyw,japanese,Sushi Lin,202,5.0,0
z_yu_Qo1xTLeYPBqBM5igA,japanese,Menya Jiro- Fidi,132,4.0,0
jnEv25Y2DosTq2sNnvmC9g,mexican,Los Tacos No.1,2618,4.5,0
CoPDX5NCTYOW1cM_HsO5RA,mexican,Le Midi,365,4.0,0
axqp3pGJXnTLgq2QrPyDyQ,japanese,Benemon,467,4.5,0
piH-TNcmjLq2NHE4ZtbrBA,italian,Zucchero E Pomodori,176,3.5,0
ojvCJLGES0OyTDMN-sPU2A,mexican,Azteca Mexican Food Truck,2,4.0,0
Nbqzy3ea5_x2zXWkdWlUIQ,chinese,Sake Bar Hagi 46,219,4.0,0
Bx9ufqCtxxdl2l6pT3J45g,american,Petrossian Boutique & Cafe,346,4.0,0
Nukulm8uVSjn0zMWk_u4IA,japanese,Sushi-Ann Restaurant,100,3.5,0
sjOp9UbbfKbohpEjQt2JRg,chinese,King Dragon,7,4.5,0
LtxF5zthl_oRw0TlMcQcuQ,italian,Sergio's Missione,169,4.5,0
MzA6gitJKqfW4VrdS7AiQw,chinese,PACIFIC MOON,58,4.5,0
gDW2Bmr8NKu46bUXl-Htxg,japanese,Totoya Japanese,95,3.5,0
00J0yKkOuOxMhqt-Dg9daw,chinese,Panda Express,52,3.0,0
XfOa_KyrV7JSFJMOKckGMg,italian,Monte's Trattoria,310,4.0,0
xGNzAsakHgbbl9fwgSoiUg,mexican,Kahlo,47,4.5,0
GpZTBy6C-GhMBIhimBRZ_g,japanese,Ikinari Steak Times Square,115,4.0,0
Fb8vIbK7jc_6cTDJ4tOKTA,japanese,Ichiba Ramen,476,4.0,0
aije_BqBVVl-6T13QsnRqQ,chinese,August Gatherings,203,3.5,0
LZ8qWYoScZ_DlOg4QYfo4w,japanese,Amber Upper East,211,3.5,0
F-eRrDik2KK0sNjpGiNbAg,italian,Trattoria il Gusto,35,3.5,0
Si0c6gijT1YMai2jX0bC8g,american,Terry's,22,3.5,0
5mhg1c3GdDtOPLDkWaSD4w,japanese,Robongi Weehawken,94,3.5,0
3KlWyCJ2BikxwcEb0-O4Ww,thailand,Thai Cafe,120,3.0,0
D37laxSajXqhhsaCYo4WSw,mexican,Taqueria Emilio,34,4.5,0
ePqKbqXFBCbwBaWiN2Jo9w,mexican,Ampersand,189,4.5,0
SUHJfh7H2NiQx8c5OWoAyQ,japanese,Sushi Yashin,154,4.5,0
dH54zMwDvIc0pBauEBNsXQ,thailand,Battambang Market,3,4.0,0
6xEazbynf3s4o7ucP7aNsg,american,Pomona NYC,20,4.0,0
9z2lUyfzZV8b2rkkiwSM4g,mexican,ABC Cocina,840,4.0,0
7xY3vxBy7yFF5dVAi-6hPQ,mexican,Pipo's Mexican Restaurant,48,3.5,0
0Y8dv9UHGquFkWlVK7PdjA,mexican,Buddy's Burrito & Taco Bar,155,4.0,0
sNC1uHFKkyPySgfA_gMrFg,american,Between the Bread,55,4.5,0
Rmm6fu7kejcnMoSlVLyl3w,american,Ortzi,77,4.0,0
VBjYIelQBlCK889IBVrWzQ,american,Patent Pending,133,4.0,0
P8YbK6_2TnXHojrs0ycisg,japanese,Ninja New York,1625,3.5,0
ynIx549QFj29o84y1RSGyw,chinese,Bao Bao Cafe,416,4.0,0
AC6vUyOGt8WliqswigZlzQ,mexican,Dulce Vida Latin Bistro,238,3.5,0
mc6-ig757TzhPpJ7TV3pEQ,italian,Sal Anthony's,58,4.0,0
SJwnDYp53mHEbeZK2nXnbg,italian,Cipriani,98,3.5,0
vbL4Ef8zf4dmdR9Gyl5lkw,chinese,Taiwanese Gourmet,317,3.5,0
DodCeSN_hkXCJDoJ0uVxKg,american,Nix,453,4.0,0
UA2M9QFZghe-9th2KwLoWQ,american,Burger & Lobster,4950,4.0,0
1dFOF1HPaThSCsdiqR7DrA,chinese,Land of Plenty,286,3.5,0
qHbQ2V9K_GJqLaOaielk_Q,mexican,Cascabel Taqueria,361,3.5,0
Phi_yESeDQJduuMDdwX4ZA,american,Slane,452,4.0,0
rGQIi-BaMwwWvd_J4hOO5A,italian,GP's Restaurant,265,4.0,0
rVwQcrogYw-O2SsAk51iYA,american,Bemelmans Bar,272,4.0,0
7hyQqnnAisSL-nfIWCPziQ,chinese,Chop Shop,228,3.5,0
sLxHi6kOAEV6iqr45jzb_Q,japanese,B Flat,346,4.0,0
X2cZaJqblzi4M0irKodWcg,british,Butcher Block,203,4.0,0
PRQyJoum--REZ-yeEidyBg,japanese,Soba Noodle Azuma,237,4.0,0
3D6UAhoKnF3A03rX_v5ngA,italian,Bacaro,373,4.0,0
234C99-QPpEDnUZ3yWnukw,british,Norwood Club,127,4.0,0
YP7KR7AIucL3zr-q9DkKDg,mexican,The Cock,37,3.0,0
XzkmePjJC0ryuqZp5qd12A,italian,Fresco By Scotto,265,3.5,0
yrXECkTezsI0Twgalc7M-A,mexican,Bolivian Llama Party,299,4.5,0
dtnmxLqBnNAfdCN8fYVeLw,thailand,Room Service,1764,3.5,0
kH5RMIaFmd-bekCIhOcqDw,american,Landmark Tavern,269,4.0,0
qZfJbJPxZUkC66lRldcbGA,mexican,Tulcingo Del Valle,245,3.5,0
DUYxe9yYAx3GQiZXub5pmA,british,Mother's,241,3.5,0
zrV2yUsz1SxymeH51iRBRw,chinese,Chuan Tian Xia 川天下,79,4.5,0
p7MviobRqz5rvdzmsjBdEw,mexican,El Aguila,176,4.0,0
MonQfsHY4TOCRwsiFOuWkg,american,Peach Mart,9,4.5,0
ci0-GO_iMb0NdTCUYWjocQ,mexican,Noche De Margaritas,307,4.0,0
kZ8u0LxEaYLGKbfdmOWzRw,chinese,Beijing Express,6,4.5,0
K2d_jyiym-61tHTFeHrk2g,american,Ole & Steen,50,4.0,0
SULHf6nGQ8sK0UpG1XU30w,mexican,Los Tacos No.1,1051,4.5,0
h_sq1vPUFjBs2nHb62slDg,italian,Cipriani Dolci,205,3.0,0
agCuWjaUJ8xBO_PDDQRiGw,chinese,S Wan Cafe 洋紫荆,110,4.0,0
tCuPhpmf1PaYe5dmwdq8Ew,mexican,Guacamole Mexican Restaurant,109,4.0,0
5JYpVoaYkYxrByOskzHAdQ,japanese,Niko Niko Sushi & Bowl,55,3.0,0
dO03lFjb-9vxEmEt49RjNQ,mexican,Burrito Joint,102,3.0,0
sbdRT4UyIYTFrXfCKraAhQ,mexican,Vera Cruz,218,3.5,0
ujozQCThEuSfEXi5_6ZTPQ,japanese,Ramen Setagaya,220,4.0,0
Jn7Wtek5_R12TKp2VUJuhw,chinese,Shorty Tang Noodle Shop,175,3.5,0
J09y1DfNu827r0roHY7HcQ,chinese,Oriental Palace Restaurant,5,3.0,0
NGgZ9TlczzBrxZwJZqGCUQ,mexican,El Rey Del Sabor,4,5.0,0
cEWF70xMbOvOhr4CDkroOw,italian,Pronto Pizzeria,129,4.5,0
a93NwZxjkPQydJxR42oPyg,chinese,Grain House,43,3.5,0
Y1s36Tk63HIzAc76X_fAiQ,chinese,Hop Shing Restaurant,496,3.5,0
FcYqAzyIaskH9rxibcrSbQ,chinese,Hot Box,187,4.0,0
lPRb9ksOEzT3ruBFXebKaw,italian,Leonti,44,3.5,0
9lAt-D83sHrHroan6DMZNw,thailand,Lifethyme,221,4.0,0
yFub1BhKEP-W-_ZM3_nJoQ,chinese,Bodhi Kosher Vegetarian Restaurant,294,4.0,0
qVlDLz8Ri-ThAFJgYHuQ9A,japanese,Omusubi Gonbei,29,4.5,0
OR9oqAJW-U5ZnqhwH12Nuw,thailand,Khao Nom,63,4.5,0
9AUVb5HNQl2117Nkl7sP-Q,japanese,Takahachi Tribeca Restaurant,216,3.5,0
j9LAlbSiqGlvfAOt8LRRzQ,chinese,New Kam Lai,52,2.5,0
QKFzm9Z6NA6ec1j7M1nd8g,japanese,Illuzion,367,3.5,0
DY2wlHlgC5eHITs-d5rT4w,mexican,Panchos,57,4.5,0
ffJddI2ICrCz6q_QWrU5VQ,italian,Da Ciro Brooklyn,73,4.5,0
twx9t1a4tf4wSAbVl27zjw,chinese,China Sea,12,2.5,0
EVQQ1Fs1YNlKd4HuxmzlJQ,chinese,88 Chinese Restaurant,14,3.0,0
Je2MuObgrne2wSKhD5MZ0w,japanese,TongKatsu,192,4.5,0
m5Whyz8O8jM4DrE808h71g,british,Darbar Grill,496,4.0,0
pTMnHb_W3sKqS8oCzjHdVA,japanese,SenYa,217,4.0,0
uK7BhMiook9Ij93l-5nEUA,japanese,Hanabi,93,3.5,0
jpK6MMfLJwLXCzTeywyNNA,chinese,Dim Sum VIP,224,3.5,0
n99_L-hi17HVzYyBlNmKCQ,italian,Piada,36,3.5,0
5QgBCrAbXbM1ORiqZDrBPQ,japanese,Cha-An,1673,4.0,0
unz_YBwCWg-O5id5rxSyDA,chinese,Hot Kitchen,168,3.5,0
441p9X0RMR4epB_yOHs73A,mexican,Panchito's Mexican Restaurant & Cantina,300,2.5,0
JSexQM-wn8HvWmfxu_m5ZA,italian,Gnocco,417,3.5,0
SNDUD4LFjVHWwrdAkokxRg,chinese,Mei Yu Spring,71,4.0,0
55spA8dSOvKRme3ix-k7gg,american,Westville - West,910,4.0,0
s2ii7iNxb0-hGVxHf0yexw,japanese,Menkoi Sato,105,4.5,0
Tp3MF3DNXuW41A10PQ2nFw,italian,Amali,356,4.0,0
1Ylu26XW3F6gSJWdFw6-8g,mexican,Great Burrito,229,4.0,0
B_kcyXzmkJlFI9pSl7PHvw,japanese,Restaurant Ukiyo,53,5.0,0
QGEsxvYE16UzpjJPa-6qXA,thailand,Num Pang Kitchen,307,4.0,0
WYdrEMBXzOcxffpQczHKww,italian,Ortomare Ristorante Pizzeria,3,4.5,0
Jr8S-deYDqbDoo-eJI7nyg,chinese,Empire Szechuan Garden,35,3.5,0
NViTfVw1IOrlgH4IypGe4w,italian,IL Tartufo Pop-up,1,5.0,0
k9SHpkjwlYnXZkSLVtl11w,japanese,Tenzan,268,3.5,0
Nt3Y26a6OMtdBe8xMMJjqQ,chinese,Mee Noodle Shop & Grill,275,3.5,0
CMPJF2i7jo6Qt9kD3K7ASQ,chinese,Mee Noodle Shop and Grill,1,4.0,0
